_key,productKey,quantity,sellingPrice,discountPrice,offerPrice,availabilityQuantity
166290,14361,0,3.87,0.27,3.6,0
166291,14362,0,3.95,0.2,3.75,0
166292,14365,0,3.25,0.36,2.89,0
166293,14367,0,3.67,0,3.67,0
166294,14369,0,3.66,0.99,2.67,0
166295,14370,0,3.76,0,3.76,0
166296,14372,0,3.69,0,3.69,0
166297,14373,0,3.03,0,3.03,0
166298,14375,0,3.27,0,3.27,0
166299,14384,0,3.83,0,3.83,0
166300,14387,0,3.44,0,3.44,0
166301,14389,0,3.85,0.31,3.54,0
166302,14390,0,3.71,0.63,3.08,0
166303,14392,0,3.87,0,3.87,0
166304,14394,0,3.55,0.25,3.3,0
166305,14395,0,3.28,0.39,2.89,0
166306,14396,0,2.52,0,2.52,0
166307,14397,0,3.26,0,3.26,0
166308,14398,0,3.95,0,3.95,0
166309,14400,0,3.87,0,3.87,0
166310,14405,0,2.36,0.49,1.86,0
166311,14406,0,3.97,0.6,3.38,0
166312,14407,0,3.01,0.78,2.23,0
166313,14408,0,2.96,0.83,2.13,0
166314,14410,0,3.75,0,3.75,0
166315,14411,0,3.56,0,3.56,0
166316,14412,0,3.57,0,3.57,0
166317,14414,0,3.65,0,3.65,0
166318,14415,0,3.13,0,3.13,0
166319,14419,0,3.76,0,3.76,0
166320,14421,0,3.18,0.48,2.7,0
166321,14422,0,3.45,0,3.45,0
166322,14423,0,3.15,0,3.15,0
166323,14424,0,3.72,0.74,2.98,0
166324,14425,0,3.06,0.55,2.51,0
166325,14427,0,2.12,0,2.12,0
166326,14429,0,3.79,0,3.79,0
166327,14430,0,3.21,0,3.21,0
166328,14432,0,3.97,0,3.97,0
166329,14433,0,3.13,0.22,2.91,0
166330,14434,0,3.7,0.37,3.33,0
166331,14435,0,3.82,0,3.82,0
166332,14438,0,3.42,0,3.42,0
166333,14439,0,3.42,0.21,3.21,0
166334,14440,0,3.25,0.49,2.76,0
166335,14441,0,3.86,0.39,3.48,0
166336,14442,0,3.27,0,3.27,0
166337,14443,0,2.98,0.48,2.5,0
166338,14444,0,3.84,0.46,3.38,0
166339,14447,0,3.01,0.54,2.47,0
166340,14448,0,3.8,0.68,3.12,0
166341,14449,0,3.06,0,3.06,0
166342,14451,0,3.85,0.5,3.35,0
166343,14452,0,2.7,0,2.7,0
166344,14455,0,3.36,0.54,2.82,0
166345,14456,0,2.95,0,2.95,0
166346,14457,0,3.76,0.6,3.16,0
166347,14458,0,3.02,0.7,2.33,0
166348,14459,0,3.39,0.58,2.81,0
166349,14460,0,3.57,0,3.57,0
166350,14462,0,3.67,0.22,3.45,0
166351,14463,0,4.01,0.8,3.21,0
166352,14464,0,3.96,0.79,3.17,0
166353,14467,0,3.61,0,3.61,0
166354,14469,0,3.7,0,3.7,0
166355,14474,0,3.83,0.38,3.44,0
166356,14475,0,3.8,0,3.8,0
166357,14476,0,3.68,0,3.68,0
166358,14482,0,3.01,0.45,2.56,0
166359,14484,0,2.51,0,2.51,0
166360,14489,0,3.72,0.56,3.16,0
166361,14499,0,3.9,0,3.9,0
166362,14503,0,3.42,0,3.42,0
166363,14505,0,3.35,0,3.35,0
166364,14506,0,3.04,0,3.04,0
166365,14510,0,3.41,0.85,2.55,0
166366,14517,0,3.75,0,3.75,0
166367,14521,0,3.91,0,3.91,0
166368,14522,0,3.96,1.03,2.93,0
166369,14524,0,3.21,0,3.21,0
166370,14525,0,3.26,0,3.26,0
166371,14527,0,3.41,0.24,3.17,0
166372,14530,0,2.39,0,2.39,0
166373,14531,0,3.7,0,3.7,0
166374,14533,0,3.08,0,3.08,0
166375,14534,0,3.81,0,3.81,0
166376,14536,0,3.83,0,3.83,0
166377,14537,0,4.86,0,4.86,0
166378,14538,0,3.21,0,3.21,0
166379,14539,0,3.4,0.54,2.85,0
166380,14540,0,3.32,0.33,2.99,0
166381,14541,0,3.91,0,3.91,0
166382,14542,0,2.99,0.18,2.81,0
166383,14543,0,3.67,0.29,3.37,0
166384,14544,0,3.81,0,3.81,0
166385,14546,0,2.39,0,2.39,0
166386,14547,0,2.29,0.66,1.63,0
166387,14549,0,3.41,0.99,2.42,0
166388,14550,0,3.38,0.74,2.64,0
166389,14551,0,3.4,0.85,2.55,0
166390,14552,0,3.46,0.73,2.73,0
166391,14553,0,3.48,0,3.48,0
166392,14554,0,3.51,0,3.51,0
166393,14555,0,3.63,0.58,3.05,0
166394,14556,0,3.94,0.75,3.19,0
166395,14557,0,3.63,0.51,3.12,0
166396,14558,0,3.43,0,3.43,0
166397,14560,0,3.87,0.97,2.9,0
166398,14561,0,3.38,0.34,3.05,0
166399,14564,0,2.64,0,2.64,0
166400,14565,0,3.66,0,3.66,0
166401,14566,0,3.5,0.81,2.7,0
166402,14569,0,2.56,0,2.56,0
166403,14570,0,2.67,0.21,2.46,0
166404,14571,0,3.17,0,3.17,0
166405,14572,0,3.08,0.37,2.71,0
166406,14573,0,3.06,0.37,2.69,0
166407,14574,0,3.19,0.19,3,0
166408,14575,0,3.73,0,3.73,0
166409,14576,0,3.82,0.73,3.09,0
166410,14577,0,3.49,0,3.49,0
166411,14578,0,3.79,0,3.79,0
166412,14579,0,3.19,0.61,2.59,0
166413,14580,0,3.85,0.46,3.39,0
166414,14582,0,3.23,0.52,2.71,0
166415,14583,0,3.66,0,3.66,0
166416,14584,0,3.25,0,3.25,0
166417,14585,0,3.49,0,3.49,0
166418,14587,0,3.34,0,3.34,0
166419,14588,0,3.35,0.3,3.05,0
166420,14589,0,3.78,0,3.78,0
166421,14590,0,3.46,0.66,2.81,0
166422,14594,0,3.43,0,3.43,0
166423,14595,0,3.32,0,3.32,0
166424,14597,0,3.05,0,3.05,0
166425,14603,0,3.02,0.6,2.42,0
166426,14604,0,3.26,0,3.26,0
166427,14605,0,3.96,0.4,3.56,0
166428,14606,0,3.37,0,3.37,0
166429,14607,0,2.74,0.77,1.97,0
166430,14609,0,3.01,0,3.01,0
166431,14611,0,3.74,0,3.74,0
166432,14612,0,3.88,1.09,2.8,0
166433,14613,0,3.62,0,3.62,0
166434,14614,0,3.93,0.51,3.42,0
166435,14615,0,3.61,0.79,2.81,0
166436,14619,0,2.77,0.58,2.19,0
166437,14620,0,2.4,0,2.4,0
166438,14621,0,3.83,0,3.83,0
166439,14623,0,2.42,0,2.42,0
166440,14624,0,3.43,0.17,3.26,0
166441,14626,0,3.18,0,3.18,0
166442,14628,0,3.25,0,3.25,0
166443,14629,0,3.24,0.71,2.53,0
166444,14630,0,3.07,0,3.07,0
166445,14631,0,4.98,0,4.98,0
166446,14633,0,3.61,0.25,3.36,0
166447,14634,0,3.95,0.43,3.51,0
166448,14635,0,3.59,0,3.59,0
166449,14636,0,3.77,0,3.77,0
166450,14637,0,3.3,0.63,2.67,0
166451,14638,0,3.58,0.86,2.72,0
166452,14642,0,2.32,0.46,1.86,0
166453,14643,0,3.9,0.51,3.39,0
166454,14645,0,3.03,0,3.03,0
166455,14646,0,3.67,0.48,3.19,0
166456,14650,0,2.99,0,2.99,0
166457,14651,0,3.45,0,3.45,0
166458,14652,0,3.28,0,3.28,0
166459,14653,0,3.85,0.65,3.19,0
166460,14654,0,3.85,0,3.85,0
166461,14655,0,3.54,0.25,3.3,0
166462,14660,0,3.51,0.25,3.27,0
166463,14662,0,3.42,0,3.42,0
166464,14664,0,3.67,0.92,2.75,0
166465,14666,0,2.01,0,2.01,0
166466,14667,0,3.61,0,3.61,0
166467,14669,0,2.87,0,2.87,0
166468,14670,0,3.09,0,3.09,0
166469,14671,0,3.58,0,3.58,0
166470,14672,0,3.71,0.85,2.86,0
166471,14673,0,3.75,0.79,2.96,0
166472,14674,0,3.58,0.5,3.08,0
166473,14675,0,3.15,0,3.15,0
166474,14676,0,2.99,0,2.99,0
166475,14677,0,3.3,0.83,2.48,0
166476,14681,0,3.76,0,3.76,0
166477,14683,0,2.91,0,2.91,0
166478,14684,0,3.35,0.47,2.88,0
166479,14685,0,3.71,0,3.71,0
166480,14686,0,3.61,0.69,2.93,0
166481,14687,0,3.94,0,3.94,0
166482,14688,0,2.13,0.57,1.55,0
166483,14689,0,3.65,0.44,3.21,0
166484,14694,0,3.92,0,3.92,0
166485,14695,0,3.33,0.9,2.43,0
166486,14696,0,5.07,0,5.07,0
166487,14698,0,3.14,0,3.14,0
166488,14703,0,3.54,0,3.54,0
166489,14704,0,2.92,0.73,2.19,0
166490,14705,0,3.49,0,3.49,0
166491,14709,0,3.17,0.41,2.76,0
166492,14710,0,3.06,0.52,2.54,0
166493,14711,0,3.88,0,3.88,0
166494,14720,0,3.84,0,3.84,0
166495,14726,0,3.72,0.93,2.79,0
166496,14728,0,3.74,0,3.74,0
166497,14729,0,3.71,0.52,3.19,0
166498,14733,0,4.83,1.16,3.67,0
166499,14735,0,3.44,0.86,2.58,0
166500,14736,0,3.62,0,3.62,0
166501,14741,0,3.21,0.19,3.02,0
166502,14742,0,3.3,0.33,2.97,0
166503,14745,0,2.23,0,2.23,0
166504,14746,0,3.29,0,3.29,0
166505,14748,0,3.93,0.39,3.53,0
166506,14749,0,2.16,0.5,1.66,0
166507,14750,0,3.5,0,3.5,0
166508,14751,0,3.11,0,3.11,0
166509,14752,0,3.67,0.73,2.93,0
166510,14753,0,3.69,0,3.69,0
166511,14755,0,3.72,1.08,2.64,0
166512,14756,0,3.43,0.75,2.68,0
166513,14757,0,3.91,0,3.91,0
166514,14758,0,3.73,0,3.73,0
166515,14759,0,3.46,0.55,2.9,0
166516,14761,0,3.93,0.59,3.34,0
166517,14765,0,3.45,0,3.45,0
166518,14766,0,3.23,0,3.23,0
166519,14770,0,3.26,0.46,2.8,0
166520,14771,0,3.84,0.42,3.42,0
166521,14772,0,3.53,0.88,2.65,0
166522,14774,0,3.42,0.24,3.18,0
166523,14776,0,3.56,0.29,3.28,0
166524,14778,0,3.66,0.99,2.67,0
166525,14782,0,3.76,0,3.76,0
166526,14784,0,3.48,0,3.48,0
166527,14785,0,3.36,0.44,2.92,0
166528,14786,0,3.64,1.06,2.59,0
166529,14787,0,3.89,0,3.89,0
166530,14788,0,3.48,1.05,2.44,0
166531,14791,0,2.97,0.68,2.29,0
166532,14793,0,4.86,1.46,3.4,0
166533,14794,0,3.23,0.91,2.33,0
166534,14797,0,3.23,0.45,2.77,0
166535,14799,0,3.63,0.22,3.42,0
166536,14801,0,3.62,0.51,3.12,0
166537,14804,0,3.6,0.79,2.81,0
166538,14805,0,3.32,0.2,3.12,0
166539,14806,0,3.23,0.68,2.55,0
166540,14807,0,3.17,0.6,2.57,0
166541,14808,0,3.78,0.19,3.59,0
166542,14809,0,3.05,0.76,2.29,0
166543,14811,0,3.04,0,3.04,0
166544,14812,0,3.29,0.79,2.5,0
166545,14813,0,3.22,0,3.22,0
166546,14814,0,3.41,0,3.41,0
166547,14815,0,3.56,0.78,2.78,0
166548,14817,0,3.73,0.34,3.4,0
166549,14818,0,3.04,0.43,2.61,0
166550,14819,0,3.84,0.58,3.27,0
166551,14820,0,3.44,0.82,2.61,0
166552,14821,0,3.79,0.61,3.18,0
166553,14822,0,3.13,0.78,2.34,0
166554,14823,0,3.39,0,3.39,0
166555,14829,0,2.36,0,2.36,0
166556,14830,0,3.02,0,3.02,0
166557,14831,0,3.54,0.74,2.79,0
166558,14832,0,3.6,0,3.6,0
166559,14833,0,2.2,0,2.2,0
166560,14834,0,3.86,0,3.86,0
166561,14836,0,3.78,0.94,2.83,0
166562,14837,0,3.7,0,3.7,0
166563,14839,0,3.41,0,3.41,0
166564,14842,0,3.53,0,3.53,0
166565,14843,0,3.97,0.56,3.42,0
166566,14844,0,3.13,0.72,2.41,0
166567,14845,0,3.57,0.46,3.1,0
166568,14846,0,3.6,0.47,3.13,0
166569,14847,0,2.91,0.47,2.44,0
166570,14848,0,3.66,0.62,3.04,0
166571,14849,0,3.42,0,3.42,0
166572,14850,0,3.82,0,3.82,0
166573,14851,0,3.22,0,3.22,0
166574,14853,0,1.99,0,1.99,0
166575,14854,0,3.82,0.57,3.25,0
166576,14857,0,3.15,0,3.15,0
166577,14859,0,3.38,0,3.38,0
166578,14862,0,3.41,0,3.41,0
166579,14863,0,2.71,0.7,2.01,0
166580,14864,0,3.74,0.49,3.25,0
166581,14866,0,2.3,0.53,1.77,0
166582,14868,0,3.97,0.87,3.1,0
166583,14869,0,3.59,0,3.59,0
166584,14871,0,3.01,0.39,2.62,0
166585,14872,0,3.45,0,3.45,0
166586,14873,0,3.54,0,3.54,0
166587,14874,0,3.15,0.66,2.49,0
166588,14877,0,3.95,0,3.95,0
166589,14878,0,3.58,0.29,3.3,0
166590,14881,0,3.51,1.05,2.46,0
166591,14882,0,3.85,0.42,3.42,0
166592,14883,0,3.62,0,3.62,0
166593,14885,0,3.5,0,3.5,0
166594,14886,0,3.64,0,3.64,0
166595,14887,0,3.66,0.92,2.75,0
166596,14891,0,3.33,0,3.33,0
166597,14892,0,3.57,0.5,3.07,0
166598,14893,0,3.11,0.53,2.58,0
166599,14897,0,3.35,0.8,2.55,0
166600,14898,0,2.99,0.3,2.69,0
166601,14900,0,3.67,0,3.67,0
166602,14902,0,3.26,0.33,2.93,0
166603,14903,0,3.61,0.69,2.93,0
166604,14904,0,3.6,0.32,3.28,0
166605,14905,0,3.33,0.33,3,0
166606,14906,0,3.7,1.04,2.66,0
166607,14907,0,2.11,0,2.11,0
166608,14908,0,2.42,0.56,1.86,0
166609,14911,0,3.47,0.66,2.81,0
166610,14912,0,2.25,0,2.25,0
166611,14913,0,3.01,0.63,2.38,0
166612,14914,0,3.93,1.1,2.83,0
166613,14916,0,2.38,0.57,1.81,0
166614,14919,0,3.91,0,3.91,0
166615,14921,0,3.33,0.33,3,0
166616,14922,0,3.1,0.93,2.17,0
166617,14923,0,3.13,0.75,2.38,0
166618,14924,0,3.44,0.76,2.68,0
166619,14926,0,3.6,0,3.6,0
166620,14928,0,3.05,0.61,2.44,0
166621,14929,0,3.53,0,3.53,0
166622,14930,0,3.38,0.51,2.87,0
166623,14931,0,3.64,0.18,3.46,0
166624,14933,0,2.22,0.33,1.89,0
166625,14938,0,3.24,0.62,2.62,0
166626,14940,0,3.11,0,3.11,0
166627,14942,0,3.16,0,3.16,0
166628,14943,0,3.03,0,3.03,0
166629,14945,0,3.08,0.77,2.31,0
166630,14949,0,3.91,0,3.91,0
166631,14962,0,3.15,0,3.15,0
166632,14963,0,3.67,0.18,3.49,0
166633,14968,0,3.03,0.73,2.3,0
166634,14976,0,3.57,0.18,3.39,0
166635,14977,0,2.19,0,2.19,0
166636,14979,0,3.21,0.39,2.83,0
166637,14980,0,3.1,0.77,2.32,0
166638,14981,0,3.48,0.73,2.75,0
166639,14983,0,2.83,0.25,2.57,0
166640,15003,0,3.92,0.55,3.37,0
166641,15004,0,3.01,0.72,2.28,0
166642,15005,0,3.67,0.48,3.2,0
166643,15006,0,3.27,0.46,2.81,0
166644,15007,0,3.81,0.53,3.27,0
166645,15008,0,3.56,1,2.57,0
166646,15011,0,2.7,0.4,2.29,0
166647,15012,0,2.87,0.72,2.15,0
166648,15013,0,3.06,0.92,2.14,0
166649,15014,0,3.65,0.77,2.88,0
166650,15015,0,3.17,0.16,3.01,0
166651,15016,0,3.66,0.37,3.3,0
166652,15017,0,2.69,0.7,1.99,0
166653,15018,0,3.19,0.96,2.23,0
166654,15019,0,3.89,0.54,3.35,0
166655,15020,0,3.14,0.16,2.98,0
166656,15021,0,3.33,0,3.33,0
166657,15022,0,3.65,0.4,3.25,0
166658,15024,0,3.51,0.77,2.74,0
166659,15026,0,3.4,0,3.4,0
166660,15028,0,2.11,0.53,1.58,0
166661,15029,0,2.8,0,2.8,0
166662,15030,0,3.49,0,3.49,0
166663,15031,0,3.63,1.05,2.58,0
166664,15035,0,3.75,0.26,3.49,0
166665,15036,0,3.17,0,3.17,0
166666,15037,0,3.99,0.88,3.11,0
166667,15039,0,2.92,0.47,2.45,0
166668,15043,0,2.99,0,2.99,0
166669,15044,0,3.47,0.59,2.88,0
166670,15045,0,2.02,0,2.02,0
166671,15048,0,3.57,0,3.57,0
166672,15049,0,3.41,0,3.41,0
166673,15050,0,3.16,0.85,2.31,0
166674,15052,0,3.53,0,3.53,0
166675,15053,0,2.37,0.55,1.83,0
166676,15056,0,2.15,0,2.15,0
166677,15058,0,3.82,0,3.82,0
166678,15059,0,3.41,0,3.41,0
166679,15060,0,3.34,0.43,2.9,0
166680,15066,0,3.29,0.99,2.3,0
166681,15067,0,3.62,0,3.62,0
166682,15068,0,2.82,0,2.82,0
166683,15069,0,3.15,0.72,2.43,0
166684,15070,0,3.83,1.03,2.8,0
166685,15071,0,3.75,0,3.75,0
166686,15073,0,2.43,0.46,1.97,0
166687,15074,0,3.46,0,3.46,0
166688,15075,0,3.27,0,3.27,0
166689,15077,0,3.95,0.63,3.32,0
166690,15080,0,3.67,0,3.67,0
166691,15081,0,3.32,0.6,2.73,0
166692,15083,0,3.15,0,3.15,0
166693,15084,0,3.87,0,3.87,0
166694,15086,0,3.39,0,3.39,0
166695,15088,0,3.86,0.19,3.67,0
166696,15089,0,3.71,0.85,2.86,0
166697,15090,0,2.24,0,2.24,0
166698,15092,0,3.57,0,3.57,0
166699,15096,0,3.03,0,3.03,0
166700,15097,0,3.36,0.97,2.38,0
166701,15098,0,3.07,0,3.07,0
166702,15102,0,3.57,0.82,2.75,0
166703,15104,0,3.62,0.29,3.33,0
166704,15105,0,3.78,0,3.78,0
166705,15119,0,3.37,0.98,2.39,0
166706,15120,0,2.51,0.3,2.21,0
166707,15121,0,3.68,0,3.68,0
166708,15122,0,3.82,0.27,3.56,0
166709,15124,0,3.38,0,3.38,0
166710,15125,0,3.22,0,3.22,0
166711,15126,0,3.49,0,3.49,0
166712,15128,0,3.49,0,3.49,0
166713,15135,0,3.83,0.27,3.56,0
166714,15136,0,3.42,0,3.42,0
166715,15137,0,3.33,0,3.33,0
166716,15138,0,3.09,0.52,2.56,0
166717,15139,0,3.93,0.94,2.98,0
166718,15142,0,3.5,0.52,2.97,0
166719,15143,0,3.39,0.81,2.58,0
166720,15144,0,3.77,0,3.77,0
166721,15148,0,3.46,0,3.46,0
166722,15149,0,3.58,0,3.58,0
166723,15152,0,3.95,0.24,3.71,0
166724,15155,0,3.86,1.04,2.82,0
166725,15156,0,3.33,0.83,2.5,0
166726,15157,0,3.82,0.92,2.9,0
166727,15158,0,3.6,0,3.6,0
166728,15159,0,3.16,0.92,2.24,0
166729,15162,0,3.59,0.22,3.38,0
166730,15163,0,3.1,0,3.1,0
166731,15165,0,3.69,0,3.69,0
166732,15166,0,2.47,0.57,1.9,0
166733,15167,0,3.36,0.3,3.06,0
166734,15170,0,2.64,0.45,2.19,0
166735,15171,0,3.58,0.54,3.04,0
166736,15173,0,3.61,0,3.61,0
166737,15177,0,3.51,0,3.51,0
166738,15179,0,3.82,0.73,3.1,0
166739,15182,0,3.48,0,3.48,0
166740,15184,0,3.13,0.44,2.69,0
166741,15185,0,3.6,0,3.6,0
166742,15186,0,2.18,0.48,1.7,0
166743,15189,0,3.11,0.9,2.21,0
166744,15192,0,3.66,0.81,2.86,0
166745,15196,0,3.31,0,3.31,0
166746,15198,0,3.15,0.38,2.77,0
166747,15199,0,3.14,0,3.14,0
166748,15201,0,3,0.66,2.34,0
166749,15206,0,2.84,0,2.84,0
166750,15208,0,3.34,0,3.34,0
166751,15209,0,3.85,0,3.85,0
166752,15212,0,2.89,0,2.89,0
166753,15213,0,3.81,0.88,2.93,0
166754,15216,0,2.85,0,2.85,0
166755,15227,0,3.44,0,3.44,0
166756,15237,0,3.54,0,3.54,0
166757,15239,0,3.49,0.59,2.9,0
166758,15242,0,3.8,0,3.8,0
166759,15244,0,4.9,0.29,4.6,0
166760,15247,0,3.15,0,3.15,0
166761,15250,0,3.77,1.13,2.64,0
166762,15251,0,3.65,0,3.65,0
166763,15255,0,3.91,0.51,3.4,0
166764,15256,0,3.55,0,3.55,0
166765,15257,0,3.94,0,3.94,0
166766,15258,0,3.9,0,3.9,0
166767,15259,0,3.64,0.4,3.24,0
166768,15260,0,3.53,0,3.53,0
166769,15261,0,3.18,0.19,2.99,0
166770,15262,0,2.63,0.29,2.34,0
166771,15263,0,3.04,0,3.04,0
166772,15264,0,3.42,0,3.42,0
166773,15265,0,3.72,0,3.72,0
166774,15267,0,3.14,0.75,2.39,0
166775,15268,0,2.17,0.5,1.67,0
166776,15271,0,3.33,0,3.33,0
166777,15272,0,3.68,0.37,3.31,0
166778,15276,0,3.88,0,3.88,0
166779,15278,0,3.35,0,3.35,0
166780,15281,0,3.59,0,3.59,0
166781,15282,0,3.8,0.84,2.97,0
166782,15283,0,3.73,0,3.73,0
166783,15285,0,3.5,0.42,3.08,0
166784,15286,0,3.27,0.95,2.32,0
166785,15289,0,3.87,0.97,2.9,0
166786,15292,0,3.26,0,3.26,0
166787,15300,0,3.31,0,3.31,0
166788,15301,0,3.08,0.31,2.78,0
166789,15302,0,3.22,0.29,2.93,0
166790,15303,0,3.12,0.5,2.62,0
166791,15310,0,3.89,0,3.89,0
166792,15313,0,3.42,0.99,2.43,0
166793,15314,0,3.82,0,3.82,0
166794,15316,0,3.69,0,3.69,0
166795,15318,0,3.48,0,3.48,0
166796,15319,0,3.95,0.28,3.68,0
166797,15320,0,3.1,0.68,2.41,0
166798,15321,0,3.03,0,3.03,0
166799,15323,0,3.39,0.27,3.12,0
166800,15324,0,3.12,0,3.12,0
166801,15325,0,3.71,0,3.71,0
166802,15329,0,3.87,0,3.87,0
166803,15331,0,3.58,0.86,2.72,0
166804,15338,0,2.29,0.18,2.11,0
166805,15342,0,2.03,0,2.03,0
166806,15346,0,2.96,0.71,2.25,0
166807,15347,0,3.47,0,3.47,0
166808,15356,0,3.36,0,3.36,0
166809,15357,0,3.39,0,3.39,0
166810,15359,0,3.14,0,3.14,0
166811,15360,0,3.08,0.65,2.44,0
166812,15361,0,3.04,0,3.04,0
166813,15362,0,3.11,0,3.11,0
166814,15363,0,3.42,0,3.42,0
166815,15365,0,2.11,0.51,1.61,0
166816,15366,0,3.31,0,3.31,0
166817,15370,0,3.32,0,3.32,0
166818,15371,0,3.2,0,3.2,0
166819,15372,0,3.55,0,3.55,0
166820,15373,0,3.14,0,3.14,0
166821,15374,0,3.58,0,3.58,0
166822,15375,0,3.51,0.35,3.16,0
166823,15378,0,3.33,0,3.33,0
166824,15379,0,3.18,0,3.18,0
166825,15382,0,3.71,0.85,2.85,0
166826,15383,0,3.21,0,3.21,0
166827,15384,0,3.11,0.28,2.83,0
166828,15387,0,5.25,1.42,3.83,0
166829,15389,0,3.75,0,3.75,0
166830,15390,0,3.24,0,3.24,0
166831,15392,0,3.09,0,3.09,0
166832,15393,0,3.77,1.09,2.68,0
166833,15394,0,3.67,0.33,3.34,0
166834,15395,0,3.61,0.69,2.92,0
166835,15397,0,3.51,0.21,3.3,0
166836,15400,0,3.66,0.48,3.19,0
166837,15401,0,3.14,0.53,2.61,0
166838,15402,0,3.34,0,3.34,0
166839,15411,0,3.34,0,3.34,0
166840,15412,0,3.68,0.41,3.28,0
166841,15413,0,3.36,0.23,3.12,0
166842,15414,0,3.65,0,3.65,0
166843,15417,0,3.75,0,3.75,0
166844,15419,0,3.61,0.79,2.82,0
166845,15420,0,3.36,0,3.36,0
166846,15421,0,3.93,0.9,3.02,0
166847,15422,0,2.71,0,2.71,0
166848,15423,0,2.42,0.22,2.2,0
166849,15425,0,2.57,0,2.57,0
166850,15426,0,2.96,0.47,2.49,0
166851,15429,0,4.38,0,4.38,0
166852,15434,0,2.83,0,2.83,0
166853,15436,0,3.77,0,3.77,0
166854,15438,0,2.03,0.3,1.72,0
166855,15440,0,3.42,0.21,3.21,0
166856,15443,0,3.7,0,3.7,0
166857,15449,0,3.93,1.06,2.87,0
166858,15450,0,3.42,0.51,2.9,0
166859,15451,0,3.55,0,3.55,0
166860,15457,0,3.51,0,3.51,0
166861,15460,0,3.55,0,3.55,0
166862,15462,0,3.33,0.17,3.17,0
166863,15467,0,3.64,0,3.64,0
166864,15468,0,3.37,0.3,3.07,0
166865,15469,0,3.62,0.25,3.37,0
166866,15472,0,3.89,0,3.89,0
166867,15473,0,2.59,0,2.59,0
166868,15476,0,2.67,0.48,2.19,0
166869,15477,0,3.03,0.48,2.54,0
166870,15478,0,5.35,1.07,4.28,0
166871,15482,0,3.96,0,3.96,0
166872,15483,0,2.62,0,2.62,0
166873,15484,0,3.52,0,3.52,0
166874,15486,0,3.31,0,3.31,0
166875,15487,0,3.29,0,3.29,0
166876,15489,0,2.72,0.49,2.23,0
166877,15493,0,3.41,0,3.41,0
166878,15494,0,2.36,0.54,1.82,0
166879,15495,0,2.26,0,2.26,0
166880,15497,0,3.24,0.78,2.46,0
166881,15501,0,3.97,0.24,3.74,0
166882,15503,0,3.43,0,3.43,0
166883,15506,0,3.15,0.44,2.71,0
166884,15511,0,3.91,0.63,3.28,0
166885,15512,0,3.23,0.78,2.46,0
166886,15513,0,3.25,0,3.25,0
166887,15514,0,3.66,0,3.66,0
166888,15515,0,3.47,0.42,3.06,0
166889,15516,0,3.29,0.3,3,0
166890,15525,0,3.92,1.02,2.9,0
166891,15527,0,3.04,0,3.04,0
166892,15531,0,3.89,0,3.89,0
166893,15534,0,3.81,0.57,3.24,0
166894,15542,0,2.1,0,2.1,0
166895,15543,0,3.6,0,3.6,0
166896,15544,0,2.35,0,2.35,0
166897,15548,0,3.21,0,3.21,0
166898,15554,0,3.33,0.6,2.73,0
166899,15555,0,3.62,0,3.62,0
166900,15556,0,3.42,0.44,2.97,0
166901,15558,0,3.13,0.75,2.38,0
166902,15559,0,3.62,0.29,3.33,0
166903,15560,0,2.06,0.62,1.44,0
166904,15564,0,3.9,0,3.9,0
166905,15566,0,3.85,0.46,3.39,0
166906,15567,0,3.01,0,3.01,0
166907,15568,0,3.33,0.47,2.87,0
166908,15573,0,3.09,0.43,2.66,0
166909,15576,0,3.77,0,3.77,0
166910,15577,0,3.78,0.94,2.83,0
166911,15581,0,2.73,0.71,2.02,0
166912,15582,0,2.46,0,2.46,0
166913,15584,0,5.46,0,5.46,0
166914,15587,0,2.01,0,2.01,0
166915,15588,0,3.44,0,3.44,0
166916,15590,0,2.77,0.75,2.02,0
166917,15592,0,3.98,0.4,3.58,0
166918,15596,0,3.4,0,3.4,0
166919,15598,0,3.2,0.19,3.01,0
166920,15600,0,3.27,0,3.27,0
166921,15601,0,3.28,0,3.28,0
166922,15602,0,3.82,0.73,3.09,0
166923,15603,0,3.31,0.33,2.98,0
166924,15613,0,3.05,0.4,2.65,0
166925,15614,0,2.21,0,2.21,0
166926,15616,0,3.27,0.95,2.32,0
166927,15618,0,3.86,0.96,2.89,0
166928,15624,0,3.74,0,3.74,0
166929,15638,0,2.77,0.36,2.41,0
166930,15639,0,2.25,0.36,1.89,0
166931,15640,0,3.39,0,3.39,0
166932,15641,0,2.15,0,2.15,0
166933,15642,0,3.84,0.31,3.53,0
166934,15644,0,3.01,0,3.01,0
166935,15647,0,3,0.15,2.85,0
166936,15648,0,3.46,0.24,3.22,0
166937,15651,0,3.54,0.53,3.01,0
166938,15653,0,3.87,0.35,3.53,0
166939,15654,0,3.54,1.03,2.52,0
166940,15655,0,3.81,0.42,3.39,0
166941,15657,0,3.69,0.89,2.81,0
166942,15658,0,3.06,0,3.06,0
166943,15659,0,3.72,0.3,3.43,0
166944,15660,0,3.78,0.83,2.95,0
166945,15661,0,3.18,0,3.18,0
166946,15662,0,3.77,0.75,3.02,0
166947,15664,0,3.41,0,3.41,0
166948,15667,0,3.97,0,3.97,0
166949,15668,0,3.15,0,3.15,0
166950,15669,0,3.39,0.71,2.68,0
166951,15670,0,3.51,0,3.51,0
166952,15671,0,3.3,0.46,2.84,0
